,EPPO_CODE,EFSA_PHT,NCBI_TAXID,preferred_name,synonym,re,ds_language,match_language
229,PHOMAN,,,Stagonosporopsis andigena,Черный ожог,,ru,
230,GUIGCI,PhyllostictaCitricarpa-PHT,ncbi:55181,Phyllosticta citricarpa,black spot of citrus,black spot\w* of citrus,en,
231,GUIGCI,,ncbi:55181,Phyllosticta citricarpa,CBS,,en,
232,GUIGCI,PhyllostictaCitricarpa-PHT,ncbi:55181,Phyllosticta citricarpa,freckle spot of citrus,freckle spot of citrus,en,
233,GUIGCI,PhyllostictaCitricarpa-PHT,ncbi:55181,Phyllosticta citricarpa,hard spot of citrus,hard spot of citrus,en,
234,GUIGCI,PhyllostictaCitricarpa-PHT,ncbi:55181,Phyllosticta citricarpa,shot-hole of citrus,shot-hole of citrus,en,
235,GUIGCI,PhyllostictaCitricarpa-PHT,ncbi:55181,Phyllosticta citricarpa,speckled blotch of citrus,speckled blotch of citrus,en,
236,GUIGCI,PhyllostictaCitricarpa-PHT,ncbi:55181,Phyllosticta citricarpa,virulent spot of citrus,virulent spot of citrus,en,
237,GUIGCI,,ncbi:55181,Phyllosticta citricarpa,Fruchtfleckigkeit: Zitrus,,de,
238,GUIGCI,,ncbi:55181,Phyllosticta citricarpa,Schwarzfleckigkeit: Zitrus,,de,
239,GUIGCI,PhyllostictaCitricarpa-PHT,ncbi:55181,Phyllosticta citricarpa,taches noires des agrumes,tache\w* noire\w* d\w* agrumes,fr,
240,GUIGCI,PhyllostictaCitricarpa-PHT,ncbi:55181,Phyllosticta citricarpa,taches noires des fruits des agrumes,tache\w* noire\w* d\w* fruits des agrumes,fr,
241,GUIGCI,PhyllostictaCitricarpa-PHT,ncbi:55181,Phyllosticta citricarpa,mancha negra de las frutas de cítricos,mancha\w* negra\w* de las frutas de c\wtricos,es,
242,GUIGCI,PhyllostictaCitricarpa-PHT,ncbi:55181,Phyllosticta citricarpa,manchas negras de los agrios,mancha\w* negra\w* de los agrios,es,
243,GUIGCI,PhyllostictaCitricarpa-PHT,ncbi:55181,Phyllosticta citricarpa,mancha negra dos citrinos,mancha negra dos citrinos,pt,
244,GUIGCI,PhyllostictaCitricarpa-PHT,ncbi:55181,Phyllosticta citricarpa,pinta preta dos citros,pinta preta dos citros,pt,
245,GUIGCI,,ncbi:55181,Phyllosticta citricarpa,Черная пятнистость цитрусовых,,ru,
246,PHYSSL,PhyllostictaSolitaria-PHT,,Phyllosticta solitaria,blotch of apple,blotch of apple,en,
247,PHYSSL,PhyllostictaSolitaria-PHT,,Phyllosticta solitaria,fruit blotch of pome fruits,fruit blotch of pome fruits,en,
248,PHYSSL,PhyllostictaSolitaria-PHT,,Phyllosticta solitaria,leaf spot of pome fruits,leaf spot of pome fruits,en,
249,PHYSSL,PhyllostictaSolitaria-PHT,,Phyllosticta solitaria,teig cancer of pome fruits,teig cancer of pome fruits,en,
250,PHYSSL,,,Phyllosticta solitaria,Rußfleckenkrankheit: Apfel,,de,
251,PHYSSL,PhyllostictaSolitaria-PHT,,Phyllosticta solitaria,blotch du pommier,blotch du pommier,fr,
252,PHYSSL,,,Phyllosticta solitaria,Пятнистость листьев яблони,,ru,
253,PHMPOM,PhymatotrichopsisOmnivora-PHT,ncbi:231936,Phymatotrichopsis omnivora,cotton root rot,cotton root rot,en,
254,PHMPOM,,ncbi:231936,Phymatotrichopsis omnivora,Ozonium root rot,,en,
255,PHMPOM,,ncbi:231936,Phymatotrichopsis omnivora,Phymatotrichopsis root rot,,en,
256,PHMPOM,PhymatotrichopsisOmnivora-PHT,ncbi:231936,Phymatotrichopsis omnivora,phymatotrichum root rot,phymatotrichum root rot,en,
257,PHMPOM,PhymatotrichopsisOmnivora-PHT,ncbi:231936,Phymatotrichopsis omnivora,root rot of conifers,root rot of conifers,en,
258,PHMPOM,PhymatotrichopsisOmnivora-PHT,ncbi:231936,Phymatotrichopsis omnivora,root rot of soybean,root rot of soybean,en,
259,PHMPOM,PhymatotrichopsisOmnivora-PHT,ncbi:231936,Phymatotrichopsis omnivora,soft rot of cotton,soft rot of cotton,en,
260,PHMPOM,,ncbi:231936,Phymatotrichopsis omnivora,Texas root rot of alfalfa,,en,
261,PHMPOM,,ncbi:231936,Phymatotrichopsis omnivora,Texas root rot of bean,,en,
262,PHMPOM,,ncbi:231936,Phymatotrichopsis omnivora,Texas root rot of cotton,,en,
263,PHMPOM,,ncbi:231936,Phymatotrichopsis omnivora,Texas root rot of grapevine,,en,
264,PHMPOM,,ncbi:231936,Phymatotrichopsis omnivora,Wurzelfäule: Baumwolle,,de,
265,PHMPOM,,ncbi:231936,Phymatotrichopsis omnivora,Wurzelfäule: Wein,,de,
266,PHMPOM,,ncbi:231936,Phymatotrichopsis omnivora,maladie du Texas du cotonnier,,fr,
267,PHMPOM,,ncbi:231936,Phymatotrichopsis omnivora,rhizoctone du Texas,,fr,
268,PHMPOM,PhymatotrichopsisOmnivora-PHT,ncbi:231936,Phymatotrichopsis omnivora,pudrición texana,pudrici\wn texana,es,
269,PHMPOM,,ncbi:231936,Phymatotrichopsis omnivora,Техасская корневая гниль,,ru,
270,PHYTRA,PhytophthoraRamorum-PHT,ncbi:164328,Phytophthora ramorum,Фитофтороз древесных и кустарниковых культур,Фитофтороз древесных и кустарниковых культур,ru,
271,CERCAN,PseudocercosporaAngolensis-PHT,ncbi:133175,Pseudocercospora angolensis,fruit spot of citrus,fruit spot of citrus,en,
272,CERCAN,PseudocercosporaAngolensis-PHT,ncbi:133175,Pseudocercospora angolensis,leaf spot of citrus,leaf spot of citrus,en,
273,CERCAN,,ncbi:133175,Pseudocercospora angolensis,Blattfleckenkrankheit: Zitrus,,de,
274,CERCAN,PseudocercosporaAngolensis-PHT,ncbi:133175,Pseudocercospora angolensis,cercosporiose des agrumes,cercosporiose des agrumes,fr,
275,CERCAN,PseudocercosporaAngolensis-PHT,ncbi:133175,Pseudocercospora angolensis,фруктовые пятна цитрусовых,фруктовые пятна цитрусовых,ru,
276,CERSPD,PseudocercosporaPiniDensiflorae-PHT,,Pseudocercospora pini-densiflorae,brown needle blight of pine,brown needle blight of pine,en,
277,CERSPD,PseudocercosporaPiniDensiflorae-PHT,,Pseudocercospora pini-densiflorae,cercospora blight of pine,cercospora blight of pine,en,
278,CERSPD,PseudocercosporaPiniDensiflorae-PHT,,Pseudocercospora pini-densiflorae,needle blight of pine,needle blight of pine,en,
279,CERSPD,PseudocercosporaPiniDensiflorae-PHT,,Pseudocercospora pini-densiflorae,cercosporiose des aiguilles du pin,cercosporiose des aiguilles du pin,fr,
280,CERSPD,PseudocercosporaPiniDensiflorae-PHT,,Pseudocercospora pini-densiflorae,cercosporiosis de las aciculas del pino,cercosporiosis de las aciculas del pino,es,
281,CERSPD,,,Pseudocercospora pini-densiflorae,Коричневый ожог хвои сосны,,ru,
282,PUCCPT,PucciniaPittieriana-PHT,,Puccinia pittieriana,common potato rust,common potato rust,en,
283,PUCCPT,PucciniaPittieriana-PHT,,Puccinia pittieriana,common rust of potato,common rust of potato,en,
284,PUCCPT,,,Puccinia pittieriana,Rost: Kartoffel,,de,
285,PUCCPT,PucciniaPittieriana-PHT,,Puccinia pittieriana,rouille de la pomme de terre,rouille de la pomme de terre,fr,
286,PUCCPT,PucciniaPittieriana-PHT,,Puccinia pittieriana,roya de la papa,roya de la papa,es,
287,PUCCPT,PucciniaPittieriana-PHT,,Puccinia pittieriana,roya de la patata,roya de la patata,es,
288,PUCCPT,PucciniaPittieriana-PHT,,Puccinia pittieriana,бурая ржавчина картофеля,бурая ржавчина картофеля,ru,
289,SEPTLM,SeptoriaMalagutii-PHT,,Septoria malagutii,annular leaf spot of potato,annular leaf spot of potato,en,
290,SEPTLM,SphaerulinaMusiva-PHT,,Septoria malagutii,septoria leaf spot of potato,septoria leaf spot\w*,en,
291,SEPTLM,SeptoriaMalagutii-PHT,,Septoria malagutii,septoriosi della patata,septoriosi della patata,it,
292,MYCOPP,SphaerulinaMusiva-PHT,ncbi:85929,Sphaerulina musiva,septoria canker of poplar,septoria canker of poplar\w*,en,
293,MYCOPP,,ncbi:85929,Sphaerulina musiva,Krebs: Pappel,,de,
294,MYCOPP,,ncbi:85929,Sphaerulina musiva,Septoria-Rindenbrand: Pappel,,de,
295,MYCOPP,SphaerulinaMusiva-PHT,ncbi:85929,Sphaerulina musiva,mancha foliar e cancro dos álamos,mancha foliar,pt,
296,GNOMUL,StegophoraUlmea-PHT,,Stegophora ulmea,black spot of elm,black spot of elm,en,
297,GNOMUL,StegophoraUlmea-PHT,,Stegophora ulmea,leaf spot of elm,leaf spot of elm,en,
298,GNOMUL,,,Stegophora ulmea,Blattfleckenkrankheit: Ulme,,de,
299,GNOMUL,StegophoraUlmea-PHT,,Stegophora ulmea,anthracnose de l'orme,anthracnose de l\S*\s?orme,fr,
300,GNOMUL,StegophoraUlmea-PHT,,Stegophora ulmea,antracnosis del olmo,antracnosis del olmo,es,
301,GNOMUL,,,Stegophora ulmea,Чёрная пятнистость листьев ильмовых,,ru,
302,THPHSO,ThecaphoraSolani-PHT,ncbi:241770,Thecaphora solani,smut of potato,smut of potato,en,
303,THPHSO,ThecaphoraSolani-PHT,ncbi:241770,Thecaphora solani,thecaphora smut of potato,thecaphora smut of potato,en,
304,THPHSO,,ncbi:241770,Thecaphora solani,Brand: Kartoffel,,de,
305,THPHSO,ThecaphoraSolani-PHT,ncbi:241770,Thecaphora solani,charbon de la pomme de terre,charbon de la pomme de terre,fr,
306,THPHSO,ThecaphoraSolani-PHT,ncbi:241770,Thecaphora solani,carbón de la patata,carb\wn de la patata,es,
307,THPHSO,ThecaphoraSolani-PHT,ncbi:241770,Thecaphora solani,gangrena de la papa,gangrena de la papa,es,
308,THPHSO,,ncbi:241770,Thecaphora solani,Головня картофеля,,ru,
309,NEOVIN,,ncbi:43049,Tilletia indica,Indian bunt of wheat,,en,
310,NEOVIN,,ncbi:43049,Tilletia indica,Karnal bunt of wheat,,en,
311,NEOVIN,TilletiaIndica-PHT,ncbi:43049,Tilletia indica,partial bunt of wheat,partial bunt of wheat,en,
312,NEOVIN,,ncbi:43049,Tilletia indica,Indischer Brand: Weizen,,de,
313,NEOVIN,,ncbi:43049,Tilletia indica,carie de Karnal,,fr,
314,NEOVIN,,ncbi:43049,Tilletia indica,Индийская (карнальская) головня пшеницы,,ru,
315,VENTNA,,ncbi:86259,Venturia nashicola,scab of Chinese pear,,en,
316,VENTNA,,ncbi:86259,Venturia nashicola,scab of Japanese pear,,en,
317,VENTNA,,ncbi:86259,Venturia nashicola,Schorf: Japanische Birne,,de,
318,VENTNA,VenturiaNashicola-PHT,ncbi:86259,Venturia nashicola,tavelure du nashi,tavelure du nashi,fr,
319,VENTNA,VenturiaNashicola-PHT,ncbi:86259,Venturia nashicola,tavelure du poirier du Japon,tavelure du poirier,fr,
320,VENTNA,VenturiaNashicola-PHT,ncbi:86259,Venturia nashicola,cribado del peral del Japón,cribado del peral del Japón,es,
321,VENTNA,VenturiaNashicola-PHT,ncbi:86259,Venturia nashicola,kurohoshi-byo,kurohoshi-byo,ja,
322,1ACLRG,,,Acleris,nan,,,
323,NUMOPI,NumoniaPyrivorella-PHT,,Acrobasis pirivorella,pear driller,pear driller,en,
324,NUMOPI,NumoniaPyrivorella-PHT,,Acrobasis pirivorella,pear fruit moth,pear fruit moth,en,
325,NUMOPI,NumoniaPyrivorella-PHT,,Acrobasis pirivorella,pear moth,pear moth,en,
326,NUMOPI,NumoniaPyrivorella-PHT,,Acrobasis pirivorella,pear pyralid,pear pyralid,en,
327,NUMOPI,NumoniaPyrivorella-PHT,,Acrobasis pirivorella,Грушевая огневка,Грушевая огневка,ru,
328,AGRLAX,AgrilusAnxiusGory-PHT,,Agrilus anxius,bronze birch borer,bronze birch borer\w*,en,
329,AGRLAX,,,Agrilus anxius,Bronzefarbener Birken-Bohrer,,de,
330,AGRLAX,AgrilusAnxiusGory-PHT,,Agrilus anxius,agrile du bouleau,agrile\w* d\w* bouleau\w*,fr,
331,AGRLAX,AgrilusAnxiusGory-PHT,,Agrilus anxius,perceur doré du bouleau,perceur\w* dor\w* d\w* bouleau\w*,fr,
332,AGRLAX,,,Agrilus anxius,kopparpraktbagge,,sv,
333,AGRLAX,,,Agrilus anxius,Бронзовая березовая златка,,ru,
334,AGRLPL,AgrilusPlanipennis-PHT,ncbi:224129,Agrilus planipennis,emerald ash borer,emerald ash borer\w*,en,
335,AGRLPL,AgrilusPlanipennis-PHT,ncbi:224129,Agrilus planipennis,agrile du frêne,agrile\w* d\w* fr\wne\w*,fr,
336,AGRLPL,,ncbi:224129,Agrilus planipennis,smaragdpraktbagge,,sv,
337,AGRLPL,AgrilusPlanipennis-PHT,ncbi:224129,Agrilus planipennis,ясеневая изумрудная златка,ясеневая изумрудная златка,ru,
338,AGRLPL,AgrilusPlanipennis-PHT,ncbi:224129,Agrilus planipennis,ясеневая изумрудная узкотелая златка,ясеневая изумрудная узкотелая златка,ru,
339,AGRLPL,AgrilusPlanipennis-PHT,ncbi:224129,Agrilus planipennis,ясеневая узкотелая златка,ясеневая узкотелая златка,ru,
340,ALECCT,,,Aleurocanthus citriperdus,nan,,,
341,ALECWO,AleurocanthusWoglumi-PHT,,Aleurocanthus woglumi,blue grey fly,blue grey fly,en,
342,ALECWO,AleurocanthusWoglumi-PHT,,Aleurocanthus woglumi,citrus blackfly,citrus blackfly,en,
343,ALECWO,AleurocanthusWoglumi-PHT,,Aleurocanthus woglumi,citrus spring whitefly,citrus spring whitefly,en,
344,ALECWO,,,Aleurocanthus woglumi,schwarze Citrusmottenschildlaus,,de,
345,ALECWO,BemisiaTabaci-PHT,,Aleurocanthus woglumi,aleurode noir des agrumes,aleurode,fr,
346,ALECWO,AleurocanthusWoglumi-PHT,,Aleurocanthus woglumi,mosca prieta,mosca prieta,es,
347,ALECWO,AleurocanthusWoglumi-PHT,,Aleurocanthus woglumi,mosca prieta de los cítricos,mosca prieta de los c\wtricos,es,
348,ALECWO,AleurocanthusWoglumi-PHT,,Aleurocanthus woglumi,mosca negra de la naranja,mosca negra de la naranja,it,
349,AMAZMA,NemorimyzaMaculosa-PHT,,Nemorimyza maculosa,burdock leaf miner,burdock leaf miner,en,
350,AMAZMA,NemorimyzaMaculosa-PHT,,Nemorimyza maculosa,chrysanthemum leaf miner,chrysanthemum leaf miner,en,
351,AMAZMA,,,Nemorimyza maculosa,amerikanischer Blattminierer,,de,
352,AMAZMA,NemorimyzaMaculosa-PHT,,Nemorimyza maculosa,Хризантемовый листовой минер,Хризантемовый листовой минер,ru,
353,ANMLOR,,ncbi:121605,Exomala orientalis,Asiatic beetle,,en,
354,ANMLOR,BlitoperthaOrientalis-PHT,ncbi:121605,Exomala orientalis,oriental beetle,oriental beetle\w*,en,
355,ANMLOR,BlitoperthaOrientalis-PHT,ncbi:121605,Exomala orientalis,spotted chafer,spotted chafer,en,
356,ANOLGL,,ncbi:217634,Anoplophora glabripennis,Asian longhorn beetle,,en,
357,ANOLGL,,ncbi:217634,Anoplophora glabripennis,Asian long-horned beetle,,en,
358,ANOLGL,AnoplophoraGlabripennis-PHT,ncbi:217634,Anoplophora glabripennis,basicosta white-spotted longicorn beetle,basicosta white\S*\s?spotted longicorn beetle\w*,en,
359,ANOLGL,AnoplophoraGlabripennis-PHT,ncbi:217634,Anoplophora glabripennis,starry sky beetle,starry sky beetle\w*,en,
360,ANOLGL,,ncbi:217634,Anoplophora glabripennis,asiatischer Laubholzkäfer,,de,
361,ANOLGL,AnoplophoraGlabripennis-PHT,ncbi:217634,Anoplophora glabripennis,capricorne asiatique,capricorne\w* asiatique\w*,fr,
362,ANOLGL,AnoplophoraGlabripennis-PHT,ncbi:217634,Anoplophora glabripennis,longicorne asiatique,longicorne\w* asiatique\w*,fr,
363,ANOLGL,AnoplophoraGlabripennis-PHT,ncbi:217634,Anoplophora glabripennis,escarabajo asiático de antenas largas,escarabajo asi\wtico de antenas larga\w*,es,
364,ANOLGL,AnoplophoraGlabripennis-PHT,ncbi:217634,Anoplophora glabripennis,escarabajo asiático de cuernos largos,escarabajo asi\wtico de cuerno\w* largo\w*,es,
365,ANOLGL,AnoplophoraGlabripennis-PHT,ncbi:217634,Anoplophora glabripennis,tarlo asiatico del fusto,tarlo asiatico del fusto,it,
366,ANOLGL,,ncbi:217634,Anoplophora glabripennis,Aziatische boktor,,nl,
367,ANOLGL,AnoplophoraGlabripennis-PHT,ncbi:217634,Anoplophora glabripennis,loofhoutboktor,loofhoutboktor,nl,
368,ANOLGL,,ncbi:217634,Anoplophora glabripennis,besouro-do-céu-estrelado,,pt,
369,ANOLGL,,ncbi:217634,Anoplophora glabripennis,asiatisk långhorning,,sv,
370,ANOLGL,,ncbi:217634,Anoplophora glabripennis,glatt stjärnhimmelsbock,,sv,
371,ANOLGL,AnoplophoraGlabripennis-PHT,ncbi:217634,Anoplophora glabripennis,азиатский усач,азиатски\w усач,ru,
372,ANOLGL,,ncbi:217634,Anoplophora glabripennis,Азиатский усач,,ru,
373,ANTHBI,,,Anthonomus bisignifer,Japanese strawberry blossom weevil,,en,
374,ANTHBI,,,Anthonomus bisignifer,Japanese strawberry weevil,,en,
375,ANTHBI,AnthonomusBisignifer-PHT,,Anthonomus bisignifer,itigo-hana-zomusi,itigo\S*\s?hana\S*\s?zomusi,ja,
376,ANTHBI,AnthonomusBisignifer-PHT,,Anthonomus bisignifer,イチゴハナゾムシ,イチゴハナゾムシ,ja,
377,ANTHEU,AnthonomusEugeniiCano-PHT,ncbi:122869,Anthonomus eugenii,pepper weevil,pepper weevil\w*,en,
378,ANTHEU,,ncbi:122869,Anthonomus eugenii,Paprikarüssler,,de,
379,ANTHEU,,ncbi:122869,Anthonomus eugenii,Pfefferkäfer,,de,
380,ANTHEU,,ncbi:122869,Anthonomus eugenii,barrenillo del Chile,,es,
381,ANTHEU,,ncbi:122869,Anthonomus eugenii,picudo del Chile,,es,
382,ANTHEU,,ncbi:122869,Anthonomus eugenii,paprikablomvivel,,sv,
383,ANTHEU,AnthonomusEugeniiCano-PHT,ncbi:122869,Anthonomus eugenii,biber goz kurdu,biber goz kurdu,tr,
384,ANTHGR,AnthonomusGrandis-PHT,ncbi:7044,Anthonomus grandis,boll weevil,boll weevil,en,
385,ANTHGR,AnthonomusGrandis-PHT,,Anthonomus grandis grandis,cotton boll weevil,cotton boll weevil,en,
386,ANTHGR,,,Anthonomus grandis grandis,Mexican cotton boll weevil,,en,
387,ANTHGR,AnthonomusGrandis-PHT,,Anthonomus grandis grandis,thurberia weevil,thurberia weevil,en,
388,ANTHGR,,,Anthonomus grandis grandis,mexikanischer Baumwollkapselkäfer,,de,
389,ANTHGR,AnthonomusGrandis-PHT,,Anthonomus grandis grandis,anthonome du cotonnier,anthonome du cotonnier,fr,
390,ANTHGR,AnthonomusGrandis-PHT,,Anthonomus grandis grandis,charançon américain de la capsule,charan\won am\wricain de la capsule,fr,
391,ANTHGR,AnthonomusGrandis-PHT,,Anthonomus grandis grandis,charançon du cotonnier,charan\won du cotonnier,fr,
392,ANTHGR,AnthonomusGrandis-PHT,,Anthonomus grandis grandis,grillo de la capsula del algodonero,grillo de la capsula del algodonero,es,
393,ANTHGR,AnthonomusGrandis-PHT,,Anthonomus grandis grandis,picudo del algodonero,picudo del algodonero,es,
394,ANTHGR,AnthonomusGrandis-PHT,,Anthonomus grandis grandis,antonomo del cotone,antonomo del cotone,it,
395,ANTHGR,AnthonomusGrandis-PHT,,Anthonomus grandis grandis,pamuk goz kurdu,pamuk goz kurdu,tr,
396,ANTHGR,AnthonomusGrandis-PHT,,Anthonomus grandis grandis,susske ghusake panbeh,susske ghusake panbeh,fa,
397,TACYQU,TachypterellusQuadrigibbus-PHT,,Anthonomus quadrigibbus,apple curculio,apple curculio,en,
398,TACYQU,TachypterellusQuadrigibbus-PHT,,Anthonomus quadrigibbus,large apple curculio,large apple curculio,en,
399,TACYQU,TachypterellusQuadrigibbus-PHT,,Anthonomus quadrigibbus,western curculio,western curculio,en,
400,TACYQU,TachypterellusQuadrigibbus-PHT,,Anthonomus quadrigibbus,amerikanischer Apfelrüssler,amerikanischer Apfelrüssler,de,
401,TACYQU,TachypterellusQuadrigibbus-PHT,,Anthonomus quadrigibbus,charançon de la pomme,charan\won de la pomme,fr,
402,TACYQU,,,Anthonomus quadrigibbus,picudo del manzano,,es,
403,ANTHSI,AnthonomusSignatus-PHT,,Anthonomus signatus,strawberry bud weevil,strawberry bud weevil,en,
404,ANTHSI,AnthonomusSignatus-PHT,,Anthonomus signatus,strawberry clipper,strawberry clipper,en,
405,ANTHSI,AnthonomusSignatus-PHT,,Anthonomus signatus,strawberry weevil,strawberry weevil,en,
406,ANTHSI,AnthonomusSignatus-PHT,,Anthonomus signatus,anthonome de la fleur du fraisier,anthonome de la fleur du fraisier,fr,
407,ANTHSI,AnthonomusSignatus-PHT,,Anthonomus signatus,charançon du fraisier,charan\won du fraisier,fr,
408,ANTHSI,AnthonomusSignatus-PHT,,Anthonomus signatus,cilek goz kurdu,cilek goz kurdu,tr,
409,ARRHMI,ArrhenodesMinutus-PHT,,Arrhenodes minutus,oak timberworm,oak timberworm,en,
410,ARRHMI,ArrhenodesMinutus-PHT,,Arrhenodes minutus,charançon du chêne,charan\won du ch\wne,fr,
411,ASCXEP,AschistonyxEppoi-PHT,,Aschistonyx eppoi,juniper gall midge,juniper gall midge,en,
412,ASCXEP,AschistonyxEppoi-PHT,,Aschistonyx eppoi,cécidomyie du genévrier,c\wcidomyie du gen\wvrier,fr,
413,PARZCO,BactericeraCockerelli-PHT,ncbi:290155,Bactericera cockerelli,potato psyllid,potato psyllid\w*,en,
414,PARZCO,BactericeraCockerelli-PHT,ncbi:290155,Bactericera cockerelli,tomato psyllid,tomato psyllid\w*,en,
415,PARZCO,,ncbi:290155,Bactericera cockerelli,amerikanischer Kartoffelblattsauger,,de,
416,PARZCO,,ncbi:290155,Bactericera cockerelli,Tomatenblattsauger,,de,
417,PARZCO,,ncbi:290155,Bactericera cockerelli,psylle de la pomme de terre,,fr,
418,PARZCO,,ncbi:290155,Bactericera cockerelli,psylle de la tomate,,fr,
419,PARZCO,BactericeraCockerelli-PHT,ncbi:290155,Bactericera cockerelli,pulgón saltador de la papa,pulg\wn\w* saltador\w* de la papa,es,
420,PARZCO,,ncbi:290155,Bactericera cockerelli,pulgón saltador de la tomato,,es,
421,PARZCO,,ncbi:290155,Bactericera cockerelli,potatisbladloppa,,sv,
422,BEMITA,BemisiaTabaci-PHT,ncbi:7038,Bemisia tabaci,cassava whitefly,cassava whitefly,en,
423,BEMITA,BemisiaTabaci-PHT,ncbi:7038,Bemisia tabaci,cotton whitefly,cotton whitefly,en,
424,BEMITA,BemisiaTabaci-PHT,ncbi:7038,Bemisia tabaci,silver-leaf whitefly,silver-leaf whitefly,en,
425,BEMITA,BemisiaTabaci-PHT,ncbi:7038,Bemisia tabaci,sweet-potato whitefly,sweet-potato whitefly,en,
426,BEMITA,BemisiaTabaci-PHT,ncbi:7038,Bemisia tabaci,tobacco whitefly,tobacco whitefly,en,
427,BEMITA,,ncbi:7038,Bemisia tabaci,Baumwollmottenschildlaus,,de,
428,BEMITA,,ncbi:7038,Bemisia tabaci,Tabakmottenschildlaus,,de,
429,BEMITA,BemisiaTabaci-PHT,ncbi:7038,Bemisia tabaci,weiße Fliege,weiße Fliege,de,
430,BEMITA,BemisiaTabaci-PHT,ncbi:7038,Bemisia tabaci,aleurode,aleurode,fr,
431,BEMITA,BemisiaTabaci-PHT,ncbi:7038,Bemisia tabaci,aleurode de la patate douce,aleurode de la patate douce,fr,
432,BEMITA,BemisiaTabaci-PHT,ncbi:7038,Bemisia tabaci,aleurode du cotonnier,aleurode du cotonnier,fr,
433,BEMITA,BemisiaTabaci-PHT,ncbi:7038,Bemisia tabaci,aleurode du tabac,aleurode du tabac,fr,
434,BEMITA,BemisiaTabaci-PHT,ncbi:7038,Bemisia tabaci,mosquita blanca del tabaco,mosquita blanca del tabaco,es,
